Wavenumber,Reflectivity,,,,Wavelength um,Ref decimal,,new column for sorting,Wavelength,ref
3432.815,5.0878,,,,2.913061147,0.050878,,,8.051627033,0.0446644
3434.744,5.10264,,,,2.911425131,0.0510264,,,8.064151942,0.0446204
3436.673,5.11508,,,,2.909790952,0.0511508,,,8.076709355,0.0447808
3438.601,5.12699,,,,2.908159452,0.0512699,,,8.089312481,0.0452027
3440.53,5.13641,,,,2.906528936,0.0513641,,,8.101948438,0.0458787
3442.458,5.14174,,,,2.904901091,0.0514174,,,8.114630517,0.0467823
3444.387,5.14715,,,,2.903274226,0.0514715,,,8.127345755,0.0479478
3446.315,5.148,,,,2.901650023,0.05148,,,8.140107531,0.0492168
3448.244,5.14029,,,,2.900026796,0.0514029,,,8.1529028,0.0504894
3450.172,5.12714,,,,2.898406224,0.0512714,,,8.165745026,0.0518424
3452.101,5.11225,,,,2.896786624,0.0511225,,,8.178627773,0.0531738
3454.03,5.10745,,,,2.895168832,0.0510745,,,8.191544524,0.054505
3455.958,5.10173,,,,2.893553683,0.0510173,,,8.20450887,0.055816
3457.886,5.08455,,,,2.891940336,0.0508455,,,8.217507564,0.0570216
3459.815,5.07047,,,,2.890327951,0.0507047,,,8.230554287,0.058051
3461.744,5.06131,,,,2.888717363,0.0506131,,,8.243635707,0.0588344
3463.672,5.05096,,,,2.887109403,0.0505096,,,8.256765594,0.059424
3465.601,5.03983,,,,2.885502399,0.0503983,,,8.269930533,0.0599156
3467.529,5.03113,,,,2.883898015,0.0503113,,,8.283144381,0.0601661
3469.458,5.03087,,,,2.882294583,0.0503087,,,8.296393641,0.0600849
3471.386,5.02859,,,,2.880693763,0.0502859,,,8.309692259,0.0597964
3473.315,5.02216,,,,2.879093892,0.0502216,,,8.323033579,0.0592451
3475.243,5.02284,,,,2.877496624,0.0502284,,,8.336410858,0.0584991
3477.172,5.03315,,,,2.875900301,0.0503315,,,8.34983818,0.0576415
3479.101,5.04258,,,,2.874305747,0.0504258,,,8.363301832,0.0565055
3481.029,5.05133,,,,2.872713787,0.0505133,,,8.376815989,0.0552256
3482.958,5.06561,,,,2.871122764,0.0506561,,,8.390366852,0.0539563
3484.886,5.07881,,,,2.869534326,0.0507881,,,8.40396869,0.0526579
3486.815,5.09354,,,,2.867946823,0.0509354,,,8.417607615,0.0512861
3488.743,5.11473,,,,2.866361896,0.0511473,,,8.43129799,0.0500051
3490.672,5.12663,,,,2.864777899,0.0512663,,,8.445032969,0.0488703
3492.6,5.13342,,,,2.863196473,0.0513342,,,8.458805617,0.0479285
3494.529,5.15546,,,,2.861615972,0.0515546,,,8.472630438,0.047095
3496.458,5.17468,,,,2.860037215,0.0517468,,,8.486493322,0.046332
3498.386,5.17922,,,,2.858461016,0.0517922,,,8.50040887,0.0458852
3500.315,5.19043,,,,2.856885737,0.0519043,,,8.514362879,0.0456572
3502.243,5.19735,,,,2.855313009,0.0519735,,,8.528370049,0.0454016
3504.172,5.19576,,,,2.853741198,0.0519576,,,8.542416086,0.0451205
3506.1,5.19629,,,,2.852171929,0.0519629,,,8.556515787,0.0450244
3508.029,5.20044,,,,2.850603573,0.0520044,,,8.570662109,0.0454211
3509.957,5.1964,,,,2.849037752,0.051964,,,8.584847915,0.0464557
3511.886,5.18423,,,,2.847472839,0.0518423,,,8.599088153,0.0478123
3513.814,5.17127,,,,2.845910455,0.0517127,,,8.613368292,0.0492476
3515.743,5.16097,,,,2.844348975,0.0516097,,,8.627703383,0.0506678
3517.672,5.15249,,,,2.842789208,0.0515249,,,8.6420788,0.0520591
3519.6,5.13969,,,,2.841231958,0.0513969,,,8.656509695,0.0532915
3521.529,5.127,,,,2.839675607,0.05127,,,8.670981347,0.0543473
3523.457,5.11956,,,,2.838121765,0.0511956,,,8.68550901,0.0553894
3525.386,5.11333,,,,2.836568818,0.0511333,,,8.700077866,0.0564568
3527.314,5.11649,,,,2.835018374,0.0511649,,,8.714703273,0.0574588
3529.243,5.10912,,,,2.83346882,0.0510912,,,8.729377936,0.0582381
3531.171,5.09193,,,,2.831921762,0.0509193,,,8.744094457,0.0587352
3533.1,5.07376,,,,2.830375591,0.0507376,,,8.758868354,0.059003
3535.029,5.06484,,,,2.828831107,0.0506484,,,8.773684561,0.0590843
3536.957,5.06375,,,,2.827289108,0.0506375,,,8.788558703,0.0588987
3538.885,5.06369,,,,2.825748788,0.0506369,,,8.803475612,0.058516
3540.814,5.06836,,,,2.824209348,0.0506836,,,8.818451021,0.0579951
3542.743,5.08492,,,,2.822671585,0.0508492,,,8.833469663,0.057239
3544.671,5.10516,,,,2.821136292,0.0510516,,,8.848547378,0.0563854
3546.6,5.12036,,,,2.819601872,0.0512036,,,8.863668797,0.0554739
3548.528,5.12281,,,,2.818069915,0.0512281,,,8.878849869,0.0544004
3550.457,5.12714,,,,2.816538829,0.0512714,,,8.894075123,0.053306
3552.385,5.13467,,,,2.815010197,0.0513467,,,8.90936062,0.0522076
3554.314,5.13162,,,,2.813482433,0.0513162,,,8.924698747,0.0511306
3556.242,5.13271,,,,2.811957117,0.0513271,,,8.940081784,0.0500734
3558.171,5.14744,,,,2.810432663,0.0514744,,,8.955525963,0.0490378
3560.1,5.16122,,,,2.808909862,0.0516122,,,8.971015546,0.0482394
3562.028,5.16552,,,,2.807389498,0.0516552,,,8.98656688,0.0476851
3563.957,5.17643,,,,2.805869992,0.0517643,,,9.00216412,0.047317
3565.885,5.20024,,,,2.804352917,0.0520024,,,9.017823729,0.0472201
3567.814,5.20104,,,,2.802836695,0.0520104,,,9.033529752,0.0472245
3569.742,5.16468,,,,2.801322897,0.0516468,,,9.04929877,0.0473605
3571.671,5.1346,,,,2.799809949,0.051346,,,9.065122937,0.0477581
3573.599,5.12299,,,,2.798299417,0.0512299,,,9.080994296,0.048424
3575.528,5.11755,,,,2.796789733,0.0511755,,,9.096929604,0.0493047
3577.457,5.10585,,,,2.795281676,0.0510585,,,9.112912633,0.0503256
3579.385,5.09583,,,,2.793776026,0.0509583,,,9.128960257,0.0513717
3581.314,5.09133,,,,2.792271217,0.0509133,,,9.145056137,0.0523377
3583.242,5.07905,,,,2.790768807,0.0507905,,,9.161217269,0.0531564
3585.171,5.07252,,,,2.789267234,0.0507252,,,9.1774272,0.053898
3587.099,5.07275,,,,2.787768054,0.0507275,,,9.193703049,0.0546872
3589.028,5.03889,,,,2.786269709,0.0503889,,,9.210028247,0.055399
3590.956,4.98431,,,,2.784773748,0.0498431,,,9.226420038,0.0558421
3592.885,4.94339,,,,2.783278619,0.0494339,,,9.242870281,0.0560961
3594.813,4.90959,,,,2.781785868,0.0490959,,,9.259370715,0.0564942
3596.742,4.8596,,,,2.780293944,0.048596,,,9.275938771,0.0569839
3598.671,4.8031,,,,2.778803619,0.048031,,,9.292557591,0.0573758
3600.599,4.74814,,,,2.777315663,0.0474814,,,9.309244732,0.0576191
3602.528,4.7075,,,,2.775828529,0.047075,,,9.325983215,0.0576753
3604.456,4.70119,,,,2.774343757,0.0470119,,,9.342790729,0.0574855
3606.385,4.73205,,,,2.772859803,0.0473205,,,9.359650174,0.0571463
3608.313,4.78813,,,,2.771378204,0.0478813,,,9.376579368,0.0565927
3610.242,4.8321,,,,2.76989742,0.048321,,,9.393569914,0.0559296
3612.17,4.87432,,,,2.768418984,0.0487432,,,9.41061329,0.0553511
3614.099,4.91133,,,,2.766941359,0.0491133,,,9.427727512,0.0547265
3616.028,4.92861,,,,2.765465312,0.0492861,,,9.444895176,0.0540862
3617.956,4.96818,,,,2.763991602,0.0496818,,,9.46213443,0.0534665
3619.885,5.00274,,,,2.762518699,0.0500274,,,9.479427746,0.052786
3621.813,4.98855,,,,2.761048127,0.0498855,,,9.496793408,0.0520494
3623.742,4.98267,,,,2.759578359,0.0498267,,,9.51421376,0.0513862
3625.67,5.00774,,,,2.758110915,0.0500774,,,9.531707224,0.0511486
3627.599,5.06439,,,,2.756644271,0.0506439,,,9.549256017,0.051063
3629.527,5.08677,,,,2.755179945,0.0508677,,,9.566878701,0.0508755
3631.456,5.03102,,,,2.753716416,0.0503102,,,9.584566548,0.0508276
3633.385,5.00352,,,,2.75225444,0.0500352,,,9.6023107,0.0509664
3635.313,4.97963,,,,2.750794773,0.0497963,,,9.620129929,0.051212
3637.241,4.95085,,,,2.749336654,0.0495085,,,9.638006128,0.0515413
3639.17,4.92195,,,,2.747879324,0.0492195,,,9.655958209,0.0519735
3641.099,4.89753,,,,2.746423539,0.0489753,,,9.673967933,0.0524685
3643.027,4.89932,,,,2.744970048,0.0489932,,,9.692054357,0.0529984
3644.956,4.91145,,,,2.743517343,0.0491145,,,9.710199108,0.0534933
3646.884,4.94851,,,,2.742066926,0.0494851,,,9.728421389,0.0539335
3648.813,4.98725,,,,2.740617291,0.0498725,,,9.74670269,0.0543262
3650.741,4.96747,,,,2.739169938,0.0496747,,,9.765062365,0.0547748
3652.67,4.91067,,,,2.737723364,0.0491067,,,9.783491337,0.0551824
3654.598,4.90339,,,,2.736279065,0.0490339,,,9.801980392,0.0554068
3656.527,4.90924,,,,2.734835542,0.0490924,,,9.820549106,0.0555958
3658.456,4.88257,,,,2.733393541,0.0488257,,,9.839178625,0.0556725
3660.384,4.87395,,,,2.731953806,0.0487395,,,9.857888677,0.0556618
3662.313,4.87717,,,,2.730514841,0.0487717,,,9.876660267,0.055686
3664.241,4.88412,,,,2.729078137,0.0488412,,,9.895513275,0.0556616
3666.17,4.90645,,,,2.727642199,0.0490645,,,9.914428567,0.055488
3668.098,4.9594,,,,2.726208515,0.049594,,,9.933426178,0.0551955
3670.027,5.01444,,,,2.724775594,0.0501444,,,9.952486828,0.0548583
3671.955,5.00217,,,,2.723344921,0.0500217,,,9.971630711,0.0541667
3673.884,5.01775,,,,2.721915009,0.0501775,,,9.990848383,0.0530636
3675.813,5.06444,,,,2.720486597,0.0506444,,,10.01013125,0.0519227
3677.741,5.02247,,,,2.719060423,0.0502247,,,10.02949373,0.0515145
3679.67,5.00073,,,,2.717635005,0.0500073,,,10.04893126,0.0519436
3681.598,5.00155,,,,2.716211819,0.0500155,,,10.06844225,0.0525548
3683.527,5.00421,,,,2.714789385,0.0500421,,,10.08803119,0.0528742
3685.455,5.01626,,,,2.713369177,0.0501626,,,10.1076965,0.0529487
3687.384,5.0731,,,,2.711949718,0.050731,,,10.1274376,0.0530461
3689.312,5.11828,,,,2.710532479,0.0511828,,,10.14725699,0.053105
3691.241,5.08101,,,,2.709115986,0.0508101,,,10.16715411,0.0530318
3693.169,5.03325,,,,2.707701706,0.0503325,,,10.18712734,0.0528111
3695.098,5.01937,,,,2.706288169,0.0501937,,,10.20718128,0.0523996
3697.027,5.02534,,,,2.704876107,0.0502534,,,10.22731433,0.0518523
3698.955,5.02862,,,,2.703466249,0.0502862,,,10.24752591,0.0512343
3700.884,5.03081,,,,2.70205713,0.0503081,,,10.26781859,0.0507043
3702.812,5.02415,,,,2.700650209,0.0502415,,,10.28819074,0.0510952
3704.741,5.00831,,,,2.699244023,0.0500831,,,10.30864389,0.0525521
3706.669,5.0057,,,,2.697840028,0.050057,,,10.32917959,0.054093
3708.598,5.01972,,,,2.696436767,0.0501972,,,10.34979727,0.0551758
3710.526,5.05017,,,,2.69503569,0.0505017,,,10.37049635,0.0558995
3712.455,5.05718,,,,2.693635344,0.0505718,,,10.39127839,0.0565383
3714.384,5.01521,,,,2.692236452,0.0501521,,,10.41214498,0.0570957
3716.312,4.98003,,,,2.690839736,0.0498003,,,10.43309444,0.0573534
3718.24,4.96906,,,,2.689444468,0.0496906,,,10.45412948,0.0574674
3720.169,4.97075,,,,2.688049925,0.0497075,,,10.4752495,0.0576056
3722.098,4.96799,,,,2.686656826,0.0496799,,,10.49645283,0.0576219
3724.026,4.97185,,,,2.685265892,0.0497185,,,10.51774438,0.0574661
3725.955,4.99015,,,,2.683875678,0.0499015,,,10.53912249,0.0572029
3727.883,4.98878,,,,2.682487621,0.0498878,,,10.56058656,0.0567599
3729.812,4.99344,,,,2.681100281,0.0499344,,,10.58213936,0.0563243
3731.74,5.03574,,,,2.679715093,0.0503574,,,10.60378031,0.0558283
3733.669,5.06735,,,,2.678330618,0.0506735,,,10.6255077,0.0552522
3735.597,5.08589,,,,2.67694829,0.0508589,,,10.64732658,0.0547099
3737.526,5.06351,,,,2.675566672,0.0506351,,,10.66923525,0.0542313
3739.455,5.03965,,,,2.674186479,0.0503965,,,10.69123312,0.0538873
3741.383,5.06434,,,,2.672808424,0.0506434,,,10.71332305,0.0535581
3743.312,5.15423,,,,2.671431075,0.0515423,,,10.73550444,0.0532702
3745.24,5.19404,,,,2.670055858,0.0519404,,,10.75777556,0.0529877
3747.169,5.13703,,,,2.668681343,0.0513703,,,10.7801416,0.0528428
3749.097,5.16051,,,,2.667308955,0.0516051,,,10.80260083,0.0528301
3751.026,5.1925,,,,2.665937266,0.051925,,,10.82515268,0.0528589
3752.954,5.16145,,,,2.664567698,0.0516145,,,10.84780005,0.0530253
3754.883,5.09464,,,,2.663198827,0.0509464,,,10.8705412,0.0533201
3756.812,5.07307,,,,2.661831361,0.0507307,,,10.8933779,0.053734
3758.74,5.07544,,,,2.660466007,0.0507544,,,10.91631195,0.0541205
3760.669,5.06607,,,,2.659101346,0.0506607,,,10.93934277,0.0545653
3762.597,5.03604,,,,2.657738791,0.0503604,,,10.96246977,0.0548412
3764.526,5.0383,,,,2.656376925,0.050383,,,10.98569476,0.0550311
3766.454,5.04377,,,,2.655017159,0.0504377,,,11.00901958,0.0554575
3768.383,5.04884,,,,2.653658081,0.0504884,,,11.03244244,0.0561157
3770.311,5.04009,,,,2.652301097,0.0504009,,,11.05596641,0.0566929
3772.24,4.99424,,,,2.650944797,0.0499424,,,11.07959091,0.0568929
3774.168,4.96648,,,,2.649590585,0.0496648,,,11.10331412,0.0568407
3776.097,4.95989,,,,2.648237055,0.0495989,,,11.12714161,0.0568295
3778.026,4.97062,,,,2.646884908,0.0497062,,,11.1510716,0.0570681
3779.954,4.97215,,,,2.64553484,0.0497215,,,11.17510348,0.0572525
3781.883,4.94344,,,,2.644185449,0.0494344,,,11.19924042,0.0571808
3783.811,4.9415,,,,2.642838133,0.049415,,,11.22348186,0.0568709
3785.74,4.94176,,,,2.641491492,0.0494176,,,11.24782594,0.0563565
3787.668,4.93097,,,,2.640146919,0.0493097,,,11.27227839,0.0557622
3789.597,4.92036,,,,2.638803018,0.0492036,,,11.29683739,0.055181
3791.525,4.9136,,,,2.63746118,0.049136,,,11.32150236,0.0546469
3793.454,4.9196,,,,2.636120011,0.049196,,,11.34627656,0.0540674
3795.383,4.93836,,,,2.634780205,0.0493836,,,11.37115942,0.0533538
3797.311,4.95269,,,,2.633442454,0.0495269,,,11.39614906,0.0525715
3799.24,4.96635,,,,2.632105368,0.0496635,,,11.42125139,0.0518765
3801.168,5.00641,,,,2.630770332,0.0500641,,,11.44646454,0.0512091
3803.097,4.99851,,,,2.629435957,0.0499851,,,11.47178795,0.0507371
3805.025,4.98546,,,,2.628103626,0.0498546,,,11.49722497,0.0504835
3806.954,5.0066,,,,2.626771955,0.050066,,,11.52277373,0.0502838
3808.882,4.98384,,,,2.625442321,0.0498384,,,11.54843628,0.0502857
3810.811,4.95906,,,,2.624113345,0.0495906,,,11.57421473,0.0505702
3812.74,4.95764,,,,2.622785713,0.0495764,,,11.60010853,0.0509715
3814.668,5.00139,,,,2.621460111,0.0500139,,,11.6261171,0.0514698
3816.596,5.03273,,,,2.620135849,0.0503273,,,11.65224255,0.0521399
3818.525,5.00909,,,,2.618812238,0.0500909,,,11.67848705,0.052952
3820.454,5.04709,,,,2.617489963,0.0504709,,,11.70484866,0.0539102
3822.382,5.04257,,,,2.616169708,0.0504257,,,11.73133094,0.0550043
3824.311,4.98242,,,,2.6148501,0.0498242,,,11.75793331,0.0561193
3826.239,4.96801,,,,2.613532505,0.0496801,,,11.78465384,0.0571132
3828.168,4.95757,,,,2.612215556,0.0495757,,,11.81149887,0.05802
3830.096,4.9556,,,,2.610900615,0.049556,,,11.83846649,0.0585535
3832.025,4.96581,,,,2.609586315,0.0496581,,,11.86555613,0.0583504
3833.953,4.96793,,,,2.608274019,0.0496793,,,11.89277144,0.0583343
3835.882,4.97562,,,,2.606962362,0.0497562,,,11.92011047,0.0596175
3837.811,4.98979,,,,2.605652024,0.0498979,,,11.94757547,0.0609391
3839.739,4.96376,,,,2.604343681,0.0496376,,,11.97516877,0.0614372
3841.668,4.93084,,,,2.603035973,0.0493084,,,12.00288838,0.0612973
3843.596,4.91243,,,,2.601730255,0.0491243,,,12.03073805,0.0608985
3845.525,4.88743,,,,2.60042517,0.0488743,,,12.05871727,0.0603235
3847.453,4.87029,,,,2.599122069,0.0487029,,,12.08682547,0.0595237
3849.382,4.88803,,,,2.597819598,0.0488803,,,12.11506501,0.0584884
3851.31,4.95463,,,,2.596519106,0.0495463,,,12.14343829,0.0570696
3853.239,5.03955,,,,2.595219243,0.0503955,,,12.17194331,0.0556261
3855.167,4.9882,,,,2.593921353,0.049882,,,12.20058394,0.0542026
3857.096,4.88869,,,,2.592624088,0.0488869,,,12.22935968,0.0527563
3859.025,4.86262,,,,2.59132812,0.0486262,,,12.25826998,0.0512164
3860.953,4.88683,,,,2.590034119,0.0488683,,,12.28731729,0.049651
3862.882,4.91498,,,,2.588740738,0.0491498,,,12.3165041,0.0481337
3864.81,4.93389,,,,2.587449318,0.0493389,,,12.34582838,0.0467883
3866.739,4.92678,,,,2.586158518,0.0492678,,,12.37529416,0.0459896
3868.667,4.94683,,,,2.584869672,0.0494683,,,12.40489939,0.0455234
3870.596,4.95824,,,,2.583581443,0.0495824,,,12.43464815,0.0451444
3872.524,4.92849,,,,2.582295165,0.0492849,,,12.46453839,0.0451614
3874.453,4.92374,,,,2.5810095,0.0492374,,,12.49457423,0.0454303
3876.382,4.91611,,,,2.579725115,0.0491611,,,12.52475361,0.0458517
3878.31,4.93073,,,,2.578442672,0.0493073,,,12.55507913,0.0466675
3880.239,4.95315,,,,2.57716084,0.0495315,,,12.58555345,0.047911
3882.167,4.94093,,,,2.575880945,0.0494093,,,12.61617606,0.0491313
3884.096,4.94404,,,,2.574601658,0.0494404,,,12.64694645,0.0506765
3886.024,4.96285,,,,2.573324303,0.0496285,,,12.67786892,0.0523661
3887.953,4.93776,,,,2.572047553,0.0493776,,,12.70894135,0.0539778
3889.881,4.93154,,,,2.570772731,0.0493154,,,12.74016647,0.0555235
3891.81,4.93287,,,,2.569498511,0.0493287,,,12.77154704,0.0569398
3893.739,4.89668,,,,2.568225554,0.0489668,,,12.80308093,0.0583062
3895.667,4.87079,,,,2.566954516,0.0487079,,,12.83477258,0.0593546
3897.595,4.88455,,,,2.565684736,0.0488455,,,12.86662151,0.0602219
3899.524,4.90637,,,,2.564415554,0.0490637,,,12.89862724,0.060758
3901.453,4.91419,,,,2.563147627,0.0491419,,,12.93079259,0.0609342
3903.381,4.90639,,,,2.56188161,0.0490639,,,12.96312044,0.0609425
3905.31,4.87788,,,,2.560616187,0.0487788,,,12.99560865,0.0607542
3907.238,4.83024,,,,2.559352668,0.0483024,,,13.02826182,0.0602292
3909.167,4.80123,,,,2.558089741,0.0480123,,,13.06107949,0.0593192
3911.095,4.79938,,,,2.556828714,0.0479938,,,13.09406119,0.0579728
3913.024,4.7932,,,,2.555568277,0.047932,,,13.12720988,0.0562408
3914.952,4.79051,,,,2.554309734,0.0479051,,,13.16052857,0.0541393
3916.881,4.80873,,,,2.553051778,0.0480873,,,13.19401509,0.0518852
3918.81,4.81513,,,,2.55179506,0.0481513,,,13.2276742,0.0494638
3920.738,4.8084,,,,2.55054023,0.048084,,,13.26150372,0.047
3922.667,4.80909,,,,2.549285983,0.0480909,,,13.2955085,0.0446217
3924.595,4.82082,,,,2.548033619,0.0482082,,,13.32968633,0.0424388
3926.524,4.81687,,,,2.546781836,0.0481687,,,13.36404212,0.0404594
3928.452,4.8185,,,,2.54553193,0.048185,,,13.39857367,0.0387412
3930.381,4.84571,,,,2.544282603,0.0484571,,,13.43328413,0.037419
3932.309,4.88245,,,,2.543035148,0.0488245,,,13.46817672,0.0366895
3934.238,4.89605,,,,2.54178827,0.0489605,,,13.50325104,0.0363146
3936.167,4.90062,,,,2.540542614,0.0490062,,,13.53850669,0.0364524
3938.095,4.90564,,,,2.539298823,0.0490564,,,13.57394877,0.0364946
3940.024,4.90452,,,,2.538055606,0.0490452,,,13.60957504,0.0351698
3941.952,4.91439,,,,2.536814248,0.0491439,,,13.64538882,0.0319248
3943.881,4.92239,,,,2.535573462,0.0492239,,,13.68139346,0.0297581
3945.809,4.92969,,,,2.534334531,0.0492969,,,13.7175886,0.0302481
3947.738,4.95201,,,,2.533096168,0.0495201,,,13.75397387,0.0308666
3949.666,4.95282,,,,2.531859656,0.0495282,,,13.79055457,0.0312944
3951.595,4.9398,,,,2.53062371,0.049398,,,13.82732847,0.0316964
3953.523,4.9303,,,,2.52938961,0.049303,,,13.86429901,0.0319814
3955.452,4.9244,,,,2.528156074,0.049244,,,13.90146972,0.0327991
3957.38,4.92413,,,,2.526924379,0.0492413,,,13.93883833,0.0330974
3959.309,4.92484,,,,2.525693246,0.0492484,,,13.97641034,0.0328395
3961.238,4.91334,,,,2.524463312,0.0491334,,,14.01418544,0.0343064
3963.166,4.88357,,,,2.523235211,0.0488357,,,14.05216332,0.0381156
3965.095,4.85941,,,,2.522007669,0.0485941,,,14.09034759,0.0432474
3967.023,4.85404,,,,2.520781957,0.0485404,,,14.12874194,0.0489564
3968.952,4.85137,,,,2.5195568,0.0485137,,,14.1673441,0.0548001
3970.88,4.84042,,,,2.518333468,0.0484042,,,14.20615979,0.0603891
3972.809,4.82331,,,,2.517110689,0.0482331,,,14.24518673,0.0653293
3974.737,4.81571,,,,2.515889731,0.0481571,,,14.28443073,0.0690389
3976.666,4.81919,,,,2.514669323,0.0481919,,,14.3238895,0.0716339
3978.594,4.81164,,,,2.513450732,0.0481164,,,14.36356893,0.0730352
3980.523,4.80548,,,,2.512232689,0.0480548,,,14.40346674,0.0733073
3982.452,4.80661,,,,2.511015826,0.0480661,,,14.44358682,0.0728052
3984.38,4.79383,,,,2.509800772,0.0479383,,,14.48393312,0.0713129
3986.309,4.78642,,,,2.508586264,0.0478642,,,14.52450546,0.0688471
3988.237,4.80233,,,,2.507373559,0.0480233,,,14.56530361,0.0658495
3990.166,4.81882,,,,2.506161398,0.0481882,,,14.60633374,0.0625506
3992.094,4.83149,,,,2.504951036,0.0483149,,,14.64759355,0.0591232
3994.023,4.84416,,,,2.503741215,0.0484416,,,14.68908711,0.0556486
3995.951,4.85716,,,,2.502533189,0.0485716,,,14.7308186,0.0521832
3997.88,4.85871,,,,2.501325703,0.0485871,,,14.77278787,0.0489525
3999.809,4.85018,,,,2.500119381,0.0485018,,,14.81499479,0.0459386
